e,tDOS,inter,vac1,vac2,Z1,Z2,Z2,Z2,Z1_0,Z1_1,Z1_2,Z1_3,Z2_0,Z2_1,Z2_2,Z2_3,Z2_0,Z2_1,Z2_2,Z2_3,Z2_0,Z2_1,Z2_2,Z2_3
-13.797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.776,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.755,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.734,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.713,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.692,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.672,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.651,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.609,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.588,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.567,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.546,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.525,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.483,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.462,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.441,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.379,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.358,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.337,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.295,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.274,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.253,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.232,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.211,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.148,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.127,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.085,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-13.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-12.981,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-12.960,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-12.939,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-12.918,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-12.897,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-12.876,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-12.855,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-12.834,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-12.813,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-12.792,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-12.771,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-12.751,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-12.730,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-12.709,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-12.688,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-12.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-12.646,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-12.625,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-12.604,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-12.583,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-12.562,0.005,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000
-12.541,0.011,0.002,0.000,0.000,0.001,0.003,0.001,0.000,0.000,0.000,0.003,0.000,0.000,0.000
-12.520,0.025,0.004,0.000,0.000,0.002,0.006,0.002,0.000,0.000,0.000,0.006,0.000,0.000,0.000
-12.499,0.050,0.009,0.000,0.000,0.004,0.012,0.004,0.000,0.000,0.000,0.012,0.000,0.000,0.000
-12.478,0.097,0.017,0.000,0.000,0.008,0.024,0.008,0.000,0.000,0.000,0.024,0.000,0.000,0.000
-12.458,0.176,0.031,0.000,0.000,0.014,0.043,0.014,0.000,0.000,0.000,0.043,0.000,0.000,0.000
-12.437,0.299,0.053,0.000,0.000,0.025,0.074,0.024,0.000,0.000,0.000,0.074,0.000,0.000,0.000
-12.416,0.479,0.085,0.000,0.000,0.039,0.118,0.039,0.000,0.000,0.000,0.118,0.000,0.000,0.000
-12.395,0.724,0.128,0.000,0.000,0.059,0.179,0.059,0.000,0.000,0.000,0.179,0.000,0.000,0.000
-12.374,1.030,0.182,0.000,0.000,0.084,0.255,0.084,0.000,0.000,0.000,0.254,0.000,0.001,0.000
-12.353,1.390,0.244,0.000,0.000,0.113,0.343,0.112,0.000,0.000,0.000,0.343,0.000,0.001,0.000
-12.332,1.770,0.311,0.000,0.000,0.143,0.438,0.142,0.001,0.000,0.000,0.437,0.000,0.001,0.000
-12.311,2.140,0.376,0.000,0.000,0.172,0.531,0.171,0.001,0.000,0.000,0.529,0.000,0.001,0.000
-12.290,2.470,0.433,0.000,0.000,0.198,0.613,0.196,0.001,0.000,0.000,0.612,0.000,0.001,0.000
-12.269,2.730,0.477,0.000,0.000,0.217,0.680,0.215,0.001,0.001,0.000,0.678,0.000,0.002,0.000
-12.248,2.920,0.508,0.000,0.000,0.230,0.728,0.227,0.002,0.001,0.000,0.726,0.001,0.002,0.000
-12.227,3.040,0.526,0.000,0.000,0.237,0.759,0.233,0.002,0.001,0.000,0.757,0.001,0.002,0.000
-12.206,3.110,0.534,0.000,0.000,0.239,0.779,0.234,0.002,0.002,0.000,0.777,0.001,0.002,0.000
-12.185,3.160,0.539,0.000,0.000,0.239,0.795,0.233,0.003,0.003,0.000,0.792,0.001,0.002,0.000
-12.164,3.220,0.544,0.000,0.000,0.239,0.812,0.232,0.003,0.004,0.000,0.809,0.001,0.002,0.000
-12.144,3.290,0.551,0.000,0.000,0.240,0.833,0.231,0.004,0.005,0.000,0.830,0.002,0.001,0.000
-12.123,3.380,0.561,0.000,0.000,0.242,0.859,0.232,0.004,0.006,0.000,0.855,0.002,0.001,0.000
-12.102,3.470,0.571,0.000,0.000,0.244,0.885,0.232,0.004,0.007,0.000,0.881,0.002,0.001,0.000
-12.081,3.540,0.578,0.000,0.000,0.244,0.907,0.231,0.005,0.008,0.000,0.903,0.002,0.001,0.000
-12.060,3.580,0.580,0.000,0.000,0.242,0.920,0.227,0.005,0.009,0.001,0.916,0.003,0.001,0.000
-12.039,3.570,0.575,0.000,0.000,0.236,0.921,0.220,0.006,0.009,0.001,0.917,0.003,0.001,0.000
-12.018,3.530,0.562,0.000,0.000,0.226,0.912,0.210,0.007,0.009,0.001,0.908,0.003,0.001,0.000
-11.997,3.450,0.544,0.000,0.000,0.213,0.896,0.196,0.007,0.009,0.001,0.892,0.003,0.001,0.000
-11.976,3.360,0.525,0.000,0.000,0.199,0.879,0.181,0.008,0.009,0.001,0.875,0.003,0.001,0.000
-11.955,3.300,0.509,0.000,0.000,0.184,0.870,0.165,0.009,0.009,0.001,0.866,0.003,0.001,0.000
-11.934,3.310,0.502,0.000,0.000,0.171,0.878,0.150,0.011,0.008,0.001,0.874,0.002,0.001,0.000
-11.913,3.410,0.508,0.000,0.000,0.159,0.916,0.135,0.014,0.008,0.001,0.912,0.002,0.001,0.000
-11.892,3.670,0.535,0.000,0.000,0.149,0.995,0.122,0.017,0.008,0.002,0.992,0.002,0.001,0.000
-11.871,4.110,0.587,0.000,0.000,0.142,1.130,0.109,0.022,0.008,0.002,1.130,0.002,0.001,0.000
-11.850,4.780,0.668,0.000,0.000,0.138,1.320,0.097,0.029,0.009,0.003,1.320,0.002,0.001,0.000
-11.830,5.670,0.778,0.000,0.000,0.136,1.580,0.085,0.038,0.009,0.004,1.580,0.002,0.001,0.000
-11.809,6.740,0.913,0.000,0.000,0.136,1.900,0.073,0.049,0.010,0.005,1.890,0.002,0.001,0.000
-11.788,7.920,1.060,0.000,0.000,0.138,2.240,0.061,0.060,0.011,0.006,2.240,0.002,0.001,0.000
-11.767,9.090,1.210,0.000,0.000,0.140,2.580,0.050,0.070,0.013,0.007,2.580,0.002,0.001,0.000
-11.746,10.100,1.330,0.000,0.000,0.143,2.880,0.040,0.079,0.016,0.008,2.870,0.001,0.002,0.000
-11.725,10.900,1.420,0.000,0.000,0.144,3.100,0.032,0.084,0.020,0.008,3.090,0.001,0.002,0.000
-11.704,11.300,1.470,0.000,0.000,0.144,3.220,0.025,0.085,0.026,0.008,3.220,0.001,0.002,0.000
-11.683,11.400,1.470,0.000,0.000,0.142,3.260,0.019,0.083,0.033,0.008,3.260,0.001,0.002,0.000
-11.662,11.200,1.430,0.000,0.000,0.140,3.220,0.015,0.076,0.042,0.008,3.220,0.001,0.001,0.000
-11.641,10.900,1.380,0.000,0.000,0.138,3.140,0.011,0.068,0.052,0.007,3.140,0.001,0.001,0.000
-11.620,10.600,1.320,0.000,0.000,0.138,3.060,0.009,0.059,0.064,0.006,3.060,0.001,0.001,0.000
-11.599,10.400,1.270,0.000,0.000,0.138,3.000,0.007,0.049,0.077,0.005,3.000,0.001,0.001,0.000
-11.578,10.300,1.230,0.000,0.000,0.141,2.970,0.006,0.040,0.090,0.004,2.970,0.001,0.001,0.000
-11.557,10.200,1.200,0.000,0.000,0.143,2.950,0.005,0.033,0.102,0.003,2.950,0.001,0.001,0.000
-11.537,10.100,1.170,0.000,0.000,0.144,2.920,0.004,0.026,0.112,0.003,2.920,0.001,0.001,0.000
-11.516,9.820,1.130,0.000,0.000,0.143,2.850,0.003,0.020,0.118,0.002,2.850,0.001,0.001,0.000
-11.495,9.330,1.060,0.000,0.000,0.137,2.710,0.002,0.015,0.118,0.002,2.710,0.001,0.000,0.000
-11.474,8.550,0.967,0.000,0.000,0.127,2.480,0.002,0.012,0.112,0.001,2.480,0.000,0.000,0.000
-11.453,7.510,0.845,0.000,0.000,0.112,2.180,0.001,0.009,0.101,0.001,2.180,0.000,0.000,0.000
-11.432,6.280,0.704,0.000,0.000,0.094,1.830,0.001,0.006,0.087,0.001,1.830,0.000,0.000,0.000
-11.411,4.990,0.558,0.000,0.000,0.075,1.450,0.001,0.004,0.070,0.000,1.450,0.000,0.000,0.000
-11.390,3.750,0.418,0.000,0.000,0.057,1.090,0.000,0.003,0.053,0.000,1.090,0.000,0.000,0.000
-11.369,2.660,0.296,0.000,0.000,0.040,0.776,0.000,0.002,0.038,0.000,0.776,0.000,0.000,0.000
-11.348,1.780,0.198,0.000,0.000,0.027,0.519,0.000,0.001,0.026,0.000,0.519,0.000,0.000,0.000
-11.327,1.120,0.125,0.000,0.000,0.017,0.327,0.000,0.001,0.016,0.000,0.327,0.000,0.000,0.000
-11.306,0.666,0.074,0.000,0.000,0.010,0.194,0.000,0.000,0.010,0.000,0.194,0.000,0.000,0.000
-11.285,0.371,0.041,0.000,0.000,0.006,0.108,0.000,0.000,0.005,0.000,0.108,0.000,0.000,0.000
-11.264,0.194,0.021,0.000,0.000,0.003,0.057,0.000,0.000,0.003,0.000,0.057,0.000,0.000,0.000
-11.243,0.095,0.011,0.000,0.000,0.001,0.028,0.000,0.000,0.001,0.000,0.028,0.000,0.000,0.000
-11.223,0.044,0.005,0.000,0.000,0.001,0.013,0.000,0.000,0.001,0.000,0.013,0.000,0.000,0.000
-11.202,0.019,0.002,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000
-11.181,0.008,0.001,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000
-11.160,0.003,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000
-11.139,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-11.118,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-11.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-11.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-11.055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-11.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-11.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.992,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.971,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.950,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.929,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.909,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.888,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.867,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.846,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.825,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.804,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.783,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.762,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.741,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.699,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.678,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.657,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.636,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.616,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.595,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.574,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.553,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.511,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.490,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.448,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.427,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.385,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.322,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.302,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.239,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.155,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.113,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.092,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-10.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-9.988,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-9.967,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-9.946,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-9.925,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-9.904,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-9.883,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-9.862,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-9.841,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-9.820,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-9.799,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-9.778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-9.757,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-9.736,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-9.715,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-9.694,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-9.674,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-9.653,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-9.632,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-9.611,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-9.590,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-9.569,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-9.548,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-9.527,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-9.506,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-9.485,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-9.464,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-9.443,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-9.422,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-9.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
