jband,k,e
1,0.174,-44.49
1,0.179,-44.49
1,0.184,-44.49
1,0.189,-44.49
1,0.193,-44.49
1,0.198,-44.49
1,0.203,-44.49
1,0.207,-44.49
1,0.212,-44.49
1,0.217,-44.49
1,0.222,-44.49
1,0.226,-44.49
1,0.231,-44.49
1,0.236,-44.49
1,0.240,-44.49
1,0.245,-44.49
1,0.250,-44.49
1,0.255,-44.49
1,0.259,-44.49
1,0.264,-44.49
1,0.269,-44.49
1,0.273,-44.49
1,0.278,-44.49
1,0.283,-44.49
1,0.287,-44.49
1,0.292,-44.49
1,0.297,-44.49
1,0.302,-44.49
1,0.306,-44.49
1,0.311,-44.49
1,0.316,-44.49
1,0.320,-44.49
1,0.325,-44.49
1,0.330,-44.49
1,0.334,-44.49
1,0.339,-44.49
1,0.344,-44.49
1,0.348,-44.49
1,0.353,-44.49
1,0.358,-44.49
1,0.362,-44.49
1,0.367,-44.49
1,0.372,-44.49
1,0.376,-44.49
1,0.381,-44.49
1,0.386,-44.49
1,0.391,-44.49
1,0.395,-44.49
1,0.400,-44.49
1,0.405,-44.49
1,0.409,-44.49
1,0.414,-44.49
1,0.419,-44.49
1,0.423,-44.49
1,0.428,-44.49
1,0.433,-44.49
1,0.437,-44.49
1,0.442,-44.49
1,0.447,-44.49
1,0.451,-44.49
1,0.456,-44.49
1,0.461,-44.49
1,0.466,-44.49
1,0.470,-44.49
1,0.475,-44.49
1,0.480,-44.49
1,0.484,-44.49
1,0.489,-44.49
1,0.493,-44.49
1,0.498,-44.49
1,0.503,-44.49
1,0.507,-44.49
1,0.512,-44.49
1,0.517,-44.49
1,0.521,-44.49
1,0.526,-44.49
1,0.530,-44.49
1,0.535,-44.49
1,0.540,-44.49
1,0.544,-44.49
1,0.549,-44.49
1,0.553,-44.49
1,0.558,-44.49
1,0.563,-44.49
1,0.567,-44.49
1,0.572,-44.49
1,0.577,-44.49
1,0.581,-44.49
1,0.586,-44.49
1,0.590,-44.49
1,0.595,-44.49
1,0.600,-44.49
1,0.604,-44.49
1,0.609,-44.49
1,0.614,-44.49
1,0.618,-44.49
1,0.623,-44.49
1,0.627,-44.49
1,0.632,-44.49
1,0.637,-44.49
1,0.641,-44.49
1,0.646,-44.49
1,0.651,-44.49
1,0.655,-44.49
1,0.660,-44.49
1,0.665,-44.49
1,0.669,-44.49
1,0.674,-44.49
1,0.679,-44.49
1,0.684,-44.49
1,0.688,-44.49
1,0.693,-44.49
1,0.698,-44.49
1,0.702,-44.49
1,0.707,-44.49
1,0.712,-44.49
1,0.716,-44.49
1,0.721,-44.49
1,0.726,-44.49
1,0.730,-44.49
1,0.735,-44.49
1,0.740,-44.49
1,0.744,-44.49
1,0.749,-44.49
1,0.754,-44.49
1,0.759,-44.49
1,0.763,-44.49
1,0.768,-44.49
1,0.773,-44.49
1,0.777,-44.49
1,0.782,-44.49
1,0.787,-44.49
1,0.791,-44.49
1,0.796,-44.49
1,0.801,-44.49
1,0.805,-44.49
1,0.810,-44.49
1,0.815,-44.49
1,0.819,-44.49
1,0.824,-44.49
1,0.829,-44.49
1,0.834,-44.49
1,0.838,-44.49
1,0.843,-44.49
1,0.848,-44.49
1,0.852,-44.49
1,0.857,-44.49
1,0.861,-44.49
1,0.866,-44.49
1,0.871,-44.49
1,0.875,-44.49
1,0.880,-44.49
1,0.885,-44.49
1,0.889,-44.49
1,0.894,-44.49
1,0.898,-44.49
1,0.903,-44.49
1,0.908,-44.49
1,0.912,-44.49
1,0.917,-44.49
1,0.921,-44.49
1,0.926,-44.49
1,0.931,-44.49
1,0.935,-44.49
1,0.940,-44.49
1,0.945,-44.49
1,0.949,-44.49
1,0.954,-44.49
1,0.958,-44.49
1,0.963,-44.49
1,0.968,-44.49
1,0.972,-44.49
1,0.977,-44.49
1,0.982,-44.49
1,0.986,-44.49
1,0.991,-44.49
1,0.995,-44.49
2,0.000,-44.46
2,0.005,-44.46
2,0.009,-44.46
2,0.014,-44.46
2,0.019,-44.46
2,0.024,-44.46
2,0.028,-44.46
2,0.033,-44.46
2,0.038,-44.46
2,0.042,-44.46
2,0.047,-44.46
2,0.052,-44.46
2,0.057,-44.46
2,0.061,-44.46
2,0.066,-44.46
2,0.071,-44.46
2,0.075,-44.46
2,0.080,-44.46
2,0.085,-44.46
2,0.090,-44.46
2,0.094,-44.46
2,0.099,-44.46
2,0.104,-44.46
2,0.108,-44.46
2,0.113,-44.46
2,0.118,-44.46
2,0.123,-44.46
2,0.127,-44.46
2,0.132,-44.46
2,0.137,-44.46
2,0.141,-44.46
2,0.146,-44.46
2,0.151,-44.46
2,0.156,-44.46
2,0.160,-44.46
2,0.165,-44.46
2,0.170,-44.46
2,0.174,-44.46
2,0.179,-44.46
2,0.184,-44.46
2,0.189,-44.46
2,0.193,-44.46
2,0.198,-44.46
2,0.203,-44.46
2,0.207,-44.46
2,0.212,-44.46
2,0.217,-44.46
2,0.222,-44.46
2,0.226,-44.46
2,0.231,-44.46
2,0.236,-44.46
2,0.240,-44.46
2,0.245,-44.46
2,0.250,-44.46
2,0.255,-44.46
2,0.259,-44.46
2,0.264,-44.46
2,0.269,-44.46
2,0.273,-44.46
2,0.278,-44.46
2,0.283,-44.46
2,0.287,-44.46
2,0.292,-44.46
2,0.297,-44.46
2,0.302,-44.46
2,0.306,-44.46
2,0.311,-44.46
2,0.316,-44.46
2,0.320,-44.46
2,0.325,-44.46
2,0.330,-44.46
2,0.334,-44.46
2,0.339,-44.46
2,0.344,-44.46
2,0.348,-44.46
2,0.353,-44.46
2,0.358,-44.46
2,0.362,-44.46
2,0.367,-44.46
2,0.372,-44.46
2,0.376,-44.46
2,0.381,-44.46
2,0.386,-44.46
2,0.391,-44.46
2,0.395,-44.46
2,0.400,-44.46
2,0.405,-44.46
2,0.409,-44.46
2,0.414,-44.46
2,0.419,-44.46
2,0.423,-44.46
2,0.428,-44.46
2,0.433,-44.46
2,0.437,-44.46
2,0.442,-44.46
2,0.447,-44.46
2,0.451,-44.46
2,0.456,-44.46
2,0.461,-44.46
2,0.466,-44.46
2,0.470,-44.46
2,0.475,-44.46
2,0.480,-44.46
2,0.484,-44.46
2,0.489,-44.46
2,0.493,-44.46
2,0.498,-44.46
2,0.503,-44.46
2,0.507,-44.46
2,0.512,-44.46
2,0.517,-44.46
2,0.521,-44.46
2,0.526,-44.46
2,0.530,-44.46
2,0.535,-44.46
2,0.540,-44.46
2,0.544,-44.46
2,0.549,-44.46
2,0.553,-44.46
2,0.558,-44.46
2,0.563,-44.46
2,0.567,-44.46
2,0.572,-44.46
2,0.577,-44.46
2,0.581,-44.46
2,0.586,-44.46
2,0.590,-44.46
2,0.595,-44.46
2,0.600,-44.46
2,0.604,-44.46
2,0.609,-44.46
2,0.614,-44.46
2,0.618,-44.46
2,0.623,-44.46
2,0.627,-44.46
2,0.632,-44.46
2,0.637,-44.46
2,0.641,-44.46
2,0.646,-44.46
2,0.651,-44.46
2,0.655,-44.46
2,0.660,-44.46
2,0.665,-44.46
2,0.669,-44.46
2,0.674,-44.46
2,0.679,-44.46
2,0.684,-44.46
2,0.688,-44.46
2,0.693,-44.46
2,0.698,-44.46
2,0.702,-44.46
2,0.707,-44.46
2,0.712,-44.46
2,0.716,-44.46
2,0.721,-44.46
2,0.726,-44.46
2,0.730,-44.46
2,0.735,-44.46
2,0.740,-44.46
2,0.744,-44.46
2,0.749,-44.46
2,0.754,-44.46
2,0.759,-44.46
2,0.763,-44.46
2,0.768,-44.46
2,0.773,-44.46
2,0.777,-44.46
2,0.782,-44.46
2,0.787,-44.46
2,0.791,-44.46
2,0.796,-44.46
2,0.801,-44.46
2,0.805,-44.46
2,0.810,-44.46
2,0.815,-44.46
2,0.819,-44.46
2,0.824,-44.46
2,0.829,-44.46
2,0.834,-44.46
2,0.838,-44.46
2,0.843,-44.46
2,0.848,-44.46
2,0.852,-44.46
2,0.857,-44.46
2,0.861,-44.46
2,0.866,-44.46
2,0.871,-44.46
2,0.875,-44.46
2,0.880,-44.46
2,0.885,-44.46
2,0.889,-44.46
2,0.894,-44.46
2,0.898,-44.46
2,0.903,-44.46
2,0.908,-44.46
2,0.912,-44.46
2,0.917,-44.46
2,0.921,-44.46
2,0.926,-44.46
2,0.931,-44.46
2,0.935,-44.46
2,0.940,-44.46
2,0.945,-44.46
2,0.949,-44.46
2,0.954,-44.46
2,0.958,-44.46
2,0.963,-44.46
2,0.968,-44.46
2,0.972,-44.46
2,0.977,-44.46
2,0.982,-44.46
2,0.986,-44.46
2,0.991,-44.46
2,0.995,-44.46
3,0.000,-44.46
3,0.005,-44.46
3,0.009,-44.46
3,0.014,-44.46
3,0.019,-44.46
3,0.024,-44.46
3,0.028,-44.46
3,0.033,-44.46
3,0.038,-44.46
3,0.042,-44.46
3,0.047,-44.46
3,0.052,-44.46
3,0.057,-44.46
3,0.061,-44.46
3,0.066,-44.46
3,0.071,-44.46
3,0.075,-44.46
3,0.080,-44.46
3,0.085,-44.46
3,0.090,-44.46
3,0.094,-44.46
3,0.099,-44.46
3,0.104,-44.46
3,0.108,-44.46
3,0.113,-44.46
3,0.118,-44.46
3,0.123,-44.46
3,0.127,-44.46
3,0.132,-44.46
3,0.137,-44.46
3,0.141,-44.46
3,0.146,-44.46
3,0.151,-44.46
3,0.156,-44.46
3,0.160,-44.46
3,0.165,-44.46
3,0.170,-44.46
3,0.174,-44.46
3,0.179,-44.46
3,0.184,-44.46
3,0.189,-44.46
3,0.193,-44.46
3,0.198,-44.46
3,0.203,-44.46
3,0.207,-44.46
3,0.212,-44.46
3,0.217,-44.46
3,0.222,-44.46
3,0.226,-44.46
3,0.231,-44.46
3,0.236,-44.46
3,0.240,-44.46
3,0.245,-44.46
3,0.250,-44.46
3,0.255,-44.46
3,0.259,-44.46
3,0.264,-44.46
3,0.269,-44.46
3,0.273,-44.46
3,0.278,-44.46
3,0.283,-44.46
3,0.287,-44.46
3,0.292,-44.46
3,0.297,-44.46
3,0.302,-44.46
3,0.306,-44.46
3,0.311,-44.46
3,0.316,-44.46
3,0.320,-44.46
3,0.325,-44.46
3,0.330,-44.46
3,0.334,-44.46
3,0.339,-44.46
3,0.344,-44.46
3,0.348,-44.46
3,0.353,-44.46
3,0.358,-44.46
3,0.362,-44.46
3,0.367,-44.46
3,0.372,-44.46
3,0.376,-44.46
3,0.381,-44.46
3,0.386,-44.46
3,0.391,-44.46
3,0.395,-44.46
3,0.400,-44.46
3,0.405,-44.46
3,0.409,-44.46
3,0.414,-44.46
3,0.419,-44.46
3,0.423,-44.46
3,0.428,-44.46
3,0.433,-44.46
3,0.437,-44.46
3,0.442,-44.46
3,0.447,-44.46
3,0.451,-44.46
3,0.456,-44.46
3,0.461,-44.46
3,0.466,-44.46
3,0.470,-44.46
3,0.475,-44.46
3,0.480,-44.46
3,0.484,-44.46
3,0.489,-44.46
3,0.493,-44.46
3,0.498,-44.46
3,0.503,-44.46
3,0.507,-44.46
3,0.512,-44.46
3,0.517,-44.46
3,0.521,-44.46
3,0.526,-44.46
3,0.530,-44.46
3,0.535,-44.46
3,0.540,-44.46
3,0.544,-44.46
3,0.549,-44.46
3,0.553,-44.46
3,0.558,-44.46
3,0.563,-44.46
3,0.567,-44.46
3,0.572,-44.46
3,0.577,-44.46
3,0.581,-44.46
3,0.586,-44.46
3,0.590,-44.46
3,0.595,-44.46
3,0.600,-44.46
3,0.604,-44.46
3,0.609,-44.46
3,0.614,-44.46
3,0.618,-44.46
3,0.623,-44.46
3,0.627,-44.46
3,0.632,-44.46
3,0.637,-44.46
3,0.641,-44.46
3,0.646,-44.46
3,0.651,-44.46
3,0.655,-44.46
3,0.660,-44.46
3,0.665,-44.46
3,0.669,-44.46
3,0.674,-44.46
3,0.679,-44.46
3,0.684,-44.46
3,0.688,-44.46
3,0.693,-44.46
3,0.698,-44.46
3,0.702,-44.46
3,0.707,-44.46
3,0.712,-44.46
3,0.716,-44.46
3,0.721,-44.46
3,0.726,-44.46
3,0.730,-44.46
3,0.735,-44.46
3,0.740,-44.46
3,0.744,-44.46
3,0.749,-44.46
3,0.754,-44.46
3,0.759,-44.46
3,0.763,-44.46
3,0.768,-44.46
3,0.773,-44.46
3,0.777,-44.46
3,0.782,-44.46
3,0.787,-44.46
3,0.791,-44.46
3,0.796,-44.46
3,0.801,-44.46
3,0.805,-44.46
3,0.810,-44.46
3,0.815,-44.46
3,0.819,-44.46
3,0.824,-44.46
3,0.829,-44.46
3,0.834,-44.46
3,0.838,-44.46
3,0.843,-44.46
3,0.848,-44.46
3,0.852,-44.46
3,0.857,-44.46
3,0.861,-44.46
3,0.866,-44.46
3,0.871,-44.46
3,0.875,-44.46
3,0.880,-44.46
3,0.885,-44.46
3,0.889,-44.46
3,0.894,-44.46
3,0.898,-44.46
3,0.903,-44.46
3,0.908,-44.46
3,0.912,-44.46
3,0.917,-44.46
3,0.921,-44.46
3,0.926,-44.46
3,0.931,-44.46
3,0.935,-44.46
3,0.940,-44.46
3,0.945,-44.46
3,0.949,-44.46
3,0.954,-44.46
3,0.958,-44.46
3,0.963,-44.46
3,0.968,-44.46
3,0.972,-44.46
3,0.977,-44.46
3,0.982,-44.46
3,0.986,-44.46
3,0.991,-44.46
3,0.995,-44.46
4,0.000,-44.45
4,0.005,-44.45
4,0.009,-44.45
4,0.014,-44.45
4,0.019,-44.45
4,0.024,-44.45
4,0.028,-44.45
4,0.033,-44.45
4,0.038,-44.45
4,0.042,-44.45
4,0.047,-44.45
4,0.052,-44.45
4,0.057,-44.45
4,0.061,-44.45
4,0.066,-44.45
4,0.071,-44.45
4,0.075,-44.45
4,0.080,-44.45
4,0.085,-44.45
4,0.090,-44.45
4,0.094,-44.45
4,0.099,-44.45
4,0.104,-44.45
4,0.108,-44.45
4,0.113,-44.45
4,0.118,-44.45
4,0.123,-44.45
4,0.127,-44.45
4,0.132,-44.45
4,0.137,-44.45
4,0.141,-44.45
4,0.146,-44.45
4,0.151,-44.45
4,0.156,-44.45
4,0.160,-44.45
4,0.165,-44.45
4,0.170,-44.45
4,0.174,-44.45
4,0.179,-44.45
4,0.184,-44.45
4,0.189,-44.45
4,0.193,-44.45
4,0.198,-44.45
4,0.203,-44.45
4,0.207,-44.45
4,0.212,-44.45
4,0.217,-44.45
4,0.222,-44.45
4,0.226,-44.45
4,0.231,-44.45
4,0.236,-44.45
4,0.240,-44.45
4,0.245,-44.45
4,0.250,-44.45
4,0.255,-44.45
4,0.259,-44.45
4,0.264,-44.45
4,0.269,-44.45
4,0.273,-44.45
4,0.278,-44.45
4,0.283,-44.45
4,0.287,-44.45
4,0.292,-44.45
4,0.297,-44.45
4,0.302,-44.45
4,0.306,-44.45
4,0.311,-44.45
4,0.316,-44.45
4,0.320,-44.45
4,0.325,-44.45
4,0.330,-44.45
4,0.334,-44.45
4,0.339,-44.45
4,0.344,-44.45
4,0.348,-44.45
4,0.353,-44.45
4,0.358,-44.45
4,0.362,-44.45
4,0.367,-44.45
4,0.372,-44.45
4,0.376,-44.45
4,0.381,-44.45
4,0.386,-44.45
4,0.391,-44.45
4,0.395,-44.45
4,0.400,-44.45
4,0.405,-44.45
4,0.409,-44.45
4,0.414,-44.45
4,0.419,-44.45
4,0.423,-44.45
4,0.428,-44.45
4,0.433,-44.45
4,0.437,-44.45
4,0.442,-44.45
4,0.447,-44.45
4,0.451,-44.45
4,0.456,-44.45
4,0.461,-44.45
4,0.466,-44.45
4,0.470,-44.45
4,0.475,-44.45
4,0.480,-44.45
4,0.484,-44.45
4,0.489,-44.45
4,0.493,-44.45
4,0.498,-44.45
4,0.503,-44.45
4,0.507,-44.45
4,0.512,-44.45
4,0.517,-44.45
4,0.521,-44.45
4,0.526,-44.45
4,0.530,-44.45
4,0.535,-44.45
4,0.540,-44.45
4,0.544,-44.45
4,0.549,-44.45
4,0.553,-44.45
4,0.558,-44.45
4,0.563,-44.45
4,0.567,-44.45
4,0.572,-44.45
4,0.577,-44.45
4,0.581,-44.45
4,0.586,-44.45
4,0.590,-44.45
4,0.595,-44.45
4,0.600,-44.45
4,0.604,-44.45
4,0.609,-44.45
4,0.614,-44.45
4,0.618,-44.45
4,0.623,-44.45
4,0.627,-44.45
4,0.632,-44.45
4,0.637,-44.45
4,0.641,-44.45
4,0.646,-44.45
4,0.651,-44.45
4,0.655,-44.45
4,0.660,-44.45
4,0.665,-44.45
4,0.669,-44.45
4,0.674,-44.45
4,0.679,-44.45
4,0.684,-44.45
4,0.688,-44.45
4,0.693,-44.45
4,0.698,-44.45
4,0.702,-44.45
4,0.707,-44.45
4,0.712,-44.45
4,0.716,-44.45
4,0.721,-44.45
4,0.726,-44.45
4,0.730,-44.45
4,0.735,-44.45
4,0.740,-44.45
4,0.744,-44.45
4,0.749,-44.45
4,0.754,-44.45
4,0.759,-44.45
4,0.763,-44.45
4,0.768,-44.45
4,0.773,-44.45
4,0.777,-44.45
4,0.782,-44.45
4,0.787,-44.45
4,0.791,-44.45
4,0.796,-44.45
4,0.801,-44.45
4,0.805,-44.45
4,0.810,-44.45
4,0.815,-44.45
4,0.819,-44.45
4,0.824,-44.45
4,0.829,-44.45
4,0.834,-44.45
4,0.838,-44.45
4,0.843,-44.45
4,0.848,-44.45
4,0.852,-44.45
4,0.857,-44.45
4,0.861,-44.45
4,0.866,-44.45
4,0.871,-44.45
4,0.875,-44.45
4,0.880,-44.45
4,0.885,-44.45
4,0.889,-44.45
4,0.894,-44.45
4,0.898,-44.45
4,0.903,-44.45
4,0.908,-44.45
4,0.912,-44.45
4,0.917,-44.45
4,0.921,-44.45
4,0.926,-44.45
4,0.931,-44.45
4,0.935,-44.45
4,0.940,-44.45
4,0.945,-44.45
4,0.949,-44.45
4,0.954,-44.45
4,0.958,-44.45
4,0.963,-44.45
4,0.968,-44.45
4,0.972,-44.45
4,0.977,-44.45
4,0.982,-44.45
4,0.986,-44.45
4,0.991,-44.45
4,0.995,-44.45
5,0.000,-44.45
5,0.005,-44.45
5,0.009,-44.45
5,0.014,-44.45
5,0.019,-44.45
5,0.024,-44.45
5,0.028,-44.45
5,0.033,-44.45
5,0.038,-44.45
5,0.042,-44.45
5,0.047,-44.45
5,0.052,-44.45
5,0.057,-44.45
5,0.061,-44.45
5,0.066,-44.45
5,0.071,-44.45
5,0.075,-44.45
5,0.080,-44.45
5,0.085,-44.45
5,0.090,-44.45
5,0.094,-44.45
5,0.099,-44.45
5,0.104,-44.45
5,0.108,-44.45
5,0.113,-44.45
5,0.118,-44.45
5,0.123,-44.45
5,0.127,-44.45
5,0.132,-44.45
5,0.137,-44.45
5,0.141,-44.45
5,0.146,-44.45
5,0.151,-44.45
5,0.156,-44.45
5,0.160,-44.45
5,0.165,-44.45
5,0.170,-44.45
5,0.174,-44.45
5,0.179,-44.45
5,0.184,-44.45
5,0.189,-44.45
5,0.193,-44.45
5,0.198,-44.45
5,0.203,-44.45
5,0.207,-44.45
5,0.212,-44.45
5,0.217,-44.45
5,0.222,-44.45
5,0.226,-44.45
5,0.231,-44.45
5,0.236,-44.45
5,0.240,-44.45
5,0.245,-44.45
5,0.250,-44.45
5,0.255,-44.45
5,0.259,-44.45
5,0.264,-44.45
5,0.269,-44.45
5,0.273,-44.45
5,0.278,-44.45
5,0.283,-44.45
5,0.287,-44.45
5,0.292,-44.45
5,0.297,-44.45
5,0.302,-44.45
5,0.306,-44.45
5,0.311,-44.45
5,0.316,-44.45
5,0.320,-44.45
5,0.325,-44.45
5,0.330,-44.45
5,0.334,-44.45
5,0.339,-44.45
5,0.344,-44.45
5,0.348,-44.45
5,0.353,-44.45
5,0.358,-44.45
5,0.362,-44.45
5,0.367,-44.45
5,0.372,-44.45
5,0.376,-44.45
5,0.381,-44.45
5,0.386,-44.45
5,0.391,-44.45
5,0.395,-44.45
5,0.400,-44.45
5,0.405,-44.45
5,0.409,-44.45
5,0.414,-44.45
5,0.419,-44.45
5,0.423,-44.45
5,0.428,-44.45
5,0.433,-44.45
5,0.437,-44.45
5,0.442,-44.45
5,0.447,-44.45
5,0.451,-44.45
5,0.456,-44.45
5,0.461,-44.45
5,0.466,-44.45
5,0.470,-44.45
5,0.475,-44.45
5,0.480,-44.45
5,0.484,-44.45
5,0.489,-44.45
5,0.493,-44.45
5,0.498,-44.45
5,0.503,-44.45
5,0.507,-44.45
5,0.512,-44.45
5,0.517,-44.45
5,0.521,-44.45
5,0.526,-44.45
5,0.530,-44.45
5,0.535,-44.45
5,0.540,-44.45
5,0.544,-44.45
5,0.549,-44.45
5,0.553,-44.45
5,0.558,-44.45
5,0.563,-44.45
5,0.567,-44.45
5,0.572,-44.45
5,0.577,-44.45
5,0.581,-44.45
5,0.586,-44.45
5,0.590,-44.45
5,0.595,-44.45
5,0.600,-44.45
5,0.604,-44.45
5,0.609,-44.45
5,0.614,-44.45
5,0.618,-44.45
5,0.623,-44.45
5,0.627,-44.45
5,0.632,-44.45
5,0.637,-44.45
5,0.641,-44.45
5,0.646,-44.45
5,0.651,-44.45
5,0.655,-44.45
5,0.660,-44.45
5,0.665,-44.45
5,0.669,-44.45
5,0.674,-44.45
5,0.679,-44.45
5,0.684,-44.45
5,0.688,-44.45
5,0.693,-44.45
5,0.698,-44.45
5,0.702,-44.45
5,0.707,-44.45
5,0.712,-44.45
5,0.716,-44.45
5,0.721,-44.45
5,0.726,-44.45
5,0.730,-44.45
5,0.735,-44.45
5,0.740,-44.45
5,0.744,-44.45
5,0.749,-44.45
5,0.754,-44.45
5,0.759,-44.45
5,0.763,-44.45
5,0.768,-44.45
5,0.773,-44.45
5,0.777,-44.45
5,0.782,-44.45
5,0.787,-44.45
5,0.791,-44.45
5,0.796,-44.45
5,0.801,-44.45
5,0.805,-44.45
5,0.810,-44.45
5,0.815,-44.45
5,0.819,-44.45
5,0.824,-44.45
5,0.829,-44.45
5,0.834,-44.45
5,0.838,-44.45
5,0.843,-44.45
5,0.848,-44.45
5,0.852,-44.45
5,0.857,-44.45
5,0.861,-44.45
5,0.866,-44.45
5,0.871,-44.45
5,0.875,-44.45
5,0.880,-44.45
5,0.885,-44.45
5,0.889,-44.45
5,0.894,-44.45
5,0.898,-44.45
5,0.903,-44.45
5,0.908,-44.45
5,0.912,-44.45
5,0.917,-44.45
5,0.921,-44.45
5,0.926,-44.45
5,0.931,-44.45
5,0.935,-44.45
